latitude_deg,longitude_deg,altitude_m,timestamp,observed_total_nt,observed_declination_deg,observed_inclination_deg,is_injected_anomaly,track_id,dataset_split,source_file,baseline_total_nt,baseline_declination_deg,baseline_inclination_deg,residual_total_nt,residual_declination_deg,residual_inclination_deg,delta_residual_total_nt,rolling_residual_total_nt,spatial_anomaly_score,temporal_anomaly_score,final_anomaly_score,is_anomaly,baseline_residual_score,baseline_is_anomaly
44.98,-78.62,250.0,2026-03-24 11:55:00.000000,52035.0,-7.75,57.96,False,anomalous_eval_run_2,anomalous_eval,anomalous_eval_run_2.jsonl,52924.951106218694,-8.321364862622742,45.945894233346515,-889.9511062186939,0.5713648626227421,12.014105766653486,85.11403857039113,-974.1479734397144,0.09701714,0.16056105,0.13196629285812378,False,0.6846959909375694,False
43.56,-81.24,500.0,2026-03-24 12:00:00.000000,52070.0,-7.7,57.92,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52728.459166673136,-8.594400137720374,44.79239754517765,-658.4591666731358,0.8944001377203739,13.127602454822352,231.49193954555813,-841.1584725603049,0.115143396,0.15639208,0.13783017359673977,False,0.5065945179087172,False
43.5825352113,-81.2061971831,500.0,2026-03-24 12:05:00.000000,52158.034257523,-7.7007826355999995,57.9861769271,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52731.438542106036,-8.590402434381707,44.81092011728632,-573.4042845830336,0.8896197987817072,13.175256809813675,85.05488209010218,-707.2715191582878,0.115143396,0.15639208,0.13783017359673977,False,0.44115638724084016,False
43.6050704225,-81.1723943662,500.0,2026-03-24 12:10:00.000000,52243.3179576013,-7.7031244172,58.0511894753,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52734.41700049891,-8.586400999087175,44.82943575726007,-491.09904289760743,0.8832765818871753,13.221753718039928,82.30524168542615,-574.3208313845922,0.115143396,0.15639208,0.13783017359673977,False,0.3778337298258712,False
43.6276056338,-81.1385915493,500.0,2026-03-24 12:15:00.000000,52323.1864816788,-7.7070070171000005,58.1138937528,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52737.394541275935,-8.582395836301792,44.84794446239896,-414.2080595971347,0.8753888192017918,13.265949290401046,76.89098330047273,-492.9037956925919,0.115143396,0.15639208,0.13783017359673977,False,0.31867660575781714,False
43.6501408451,-81.1047887324,500.0,2026-03-24 12:20:00.000000,52395.1444038875,-7.7124000488,58.1731864817,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52740.371163831114,-8.578386950536801,44.86644622975756,-345.22675994361634,0.8659869017368012,13.306740251942443,68.98129965351836,-416.84462081278616,0.115143396,0.15639208,0.13783017359673977,False,0.26560490441109086,False
43.6726760563,-81.0709859155,500.0,2026-03-24 12:25:00.000000,52456.9434585611,-7.7192613045,58.2280244101,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52743.346867558634,-8.574374346306897,44.884941056391675,-286.4034089975321,0.8551130418068968,13.343083353708323,58.82335094608425,-348.61274284609436,0.115143396,0.15639208,0.13783017359673977,False,0.22034835909656633,False
43.6952112676,-81.0371830986,500.0,2026-03-24 12:30:00.000000,52506.6527854334,-7.7275370855,58.277442668,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52746.3216518831,-8.570358028087325,44.903428939604396,-239.6688664497051,0.8428209425873252,13.374013728395603,46.734542547827004,-290.4330117969512,0.115241975,0.1316729,0.12427898570895196,False,0.18439250298582055,False
43.7177464789,-81.0033802817,500.0,2026-03-24 12:35:00.000000,52542.719257768,-7.7371626227,58.3205717443,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52749.29551619901,-8.566338000399606,44.92190987645363,-206.57625843100686,0.829175377699606,13.398661867846364,33.09260801869823,-244.2161779594147,0.115241975,0.1316729,0.12427898570895196,False,0.1589322547971935,False
43.7402816901,-80.9695774648,500.0,2026-03-24 12:40:00.000000,52564.0160085157,-7.7480625831,58.3566527854,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52752.268459900995,-8.562314267768679,44.94038386399852,-188.25245138529863,0.8142516846686787,13.416268921401482,18.323807045708236,-211.49919208867018,0.115241975,0.1316729,0.12427898570895196,False,0.1448345845597603,False
43.7628169014,-80.9357746479,500.0,2026-03-24 12:45:00.000000,52569.8776383426,-7.7601516598,58.3850509478,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52755.240482414134,-8.55828683468,44.95885089954515,-185.3628440715329,0.7981351748800005,13.426200048254856,2.8896073137657368,-193.39718462927945,0.115241975,0.1316729,0.12427898570895196,False,0.14261142586115974,False
43.7853521127,-80.901971831,500.0,2026-03-24 12:50:00.000000,52560.1210054809,-7.7733352394,58.4052665676,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52758.21158313339,-8.554255705665312,44.97731098015476,-198.09057765248872,0.7809204662653126,13.42795558744524,-12.727733580955828,-190.5686243697734,0.115241975,0.1316729,0.12427898570895196,False,0.15240368084652567,False
43.8078873239,-80.8681690141,500.0,2026-03-24 12:55:00.000000,52535.0509478414,-7.7875101425,58.416943952,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52761.18176145386,-8.550220885259778,44.9957641028898,-226.13081361245713,0.7627107427597775,13.421179849110196,-28.040235959968413,-203.19474511215958,0.115241975,0.1316729,0.12427898570895196,False,0.1739768178566121,False
43.8304225352,-80.8343661972,500.0,2026-03-24 13:00:00.000000,52495.450758606,-7.8025654312,58.4198776383,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52764.15101680108,-8.546182377959008,45.01421026505941,-268.7002581950801,0.7436169467590084,13.40566737324059,-42.569444582622964,-230.97388315334197,0.11253319,0.11634986,0.11463235877454281,False,0.20672819918362,False
43.8529577465,-80.8005633803,500.0,2026-03-24 13:05:00.000000,52442.5577128807,-7.8183832776,58.4140160085,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52767.11934857047,-8.54214018830494,45.03264946372815,-324.56163568977354,0.7237569107049397,13.38136654477185,-55.86137749469344,-273.13090249910357,0.11253319,0.11634986,0.11463235877454281,False,0.24970590992705471,False
43.8754929577,-80.7667605634,500.0,2026-03-24 13:10:00.000000,52378.0244100602,-7.8348398854,58.3994621975,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52770.086756157645,-8.538094320842909,45.05108169596179,-392.0623460974457,0.7032544354429087,13.348380501538209,-67.50071040767216,-328.4414133274331,0.11253319,0.11634986,0.11463235877454281,False,0.30163849979476554,False
43.898028169,-80.7329577465,500.0,2026-03-24 13:15:00.000000,52303.8671397287,-7.8518064595,58.3764722788,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52773.053238988556,-8.534044780078649,45.06950695907253,-469.1860992598522,0.6822383205786489,13.306965319727475,-77.1237531624065,-395.27002701569046,0.11253319,0.11634986,0.11463235877454281,False,0.36097470852282343,False
43.9205633803,-80.6991549296,500.0,2026-03-24 13:20:00.000000,52222.4028843626,-7.8691502134,58.3454507586,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52776.01879645911,-8.529991570564246,45.08792525012824,-553.6159120965094,0.6608413571642453,13.257525508471765,-84.42981283665722,-471.62145248460246,0.11253319,0.11634986,0.11463235877454281,False,0.425931933656788,False
43.943098591500004,-80.6653521127,500.0,2026-03-24 13:25:00.000000,52136.1769271321,-7.8867354087,58.3069434586,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52778.983427965395,-8.525934696855172,45.10633656619801,-642.8065008332924,0.6391992881551722,13.200606892401993,-89.19058873678296,-555.2028373965513,0.11253319,0.11634986,0.11463235877454281,False,0.49455192649764196,False
43.9656338028,-80.6315492958,500.0,2026-03-24 13:30:00.000000,52047.8833266373,-7.9044244174,58.2616279123,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52781.947132933805,-8.521874163467245,45.1247409045971,-734.0638062965081,0.6174497460672459,13.136887007702903,-91.25730546321574,-643.49540640877,0.12739977,0.10782392,0.11663305535912515,False,0.5647619759686906,False
43.9881690141,-80.5977464789,500.0,2026-03-24 13:35:00.000000,51960.2807432793,-7.9220787991,58.210301444,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52784.90991076074,-8.517809974962663,45.14313826239672,-824.629167481442,0.5957311758626629,13.067163181603284,-90.56536118493386,-733.8331582037475,0.12739977,0.10782392,0.11663305535912515,False,0.634439668695665,False
44.0107042254,-80.563943662,500.0,2026-03-24 13:40:00.000000,51876.1062472011,-7.9395603842,58.1538671397,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52787.8717608528,-8.513742135892638,45.161528636750866,-911.7655136516987,0.5741817516926382,12.992338502949131,-87.13634617025673,-823.4861624765496,0.12739977,0.10782392,0.11663305535912515,False,0.7014792020709535,False
44.0332394366,-80.5301408451,500.0,2026-03-24 13:45:00.000000,51797.9898007986,-7.9567323557,58.0933179576,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52790.83268260672,-8.509670650826093,45.17991202473309,-992.8428818081229,0.5529382951260935,12.913405932866908,-81.0773681564242,-909.7458543137545,0.12739977,0.10782392,0.11663305535912515,False,0.7638571782817403,False
44.0557746479,-80.4963380282,500.0,2026-03-24 13:50:00.000000,51728.3720877247,-7.9734603195,58.0297192567,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52793.792675449484,-8.505595524292234,45.19828842366271,-1065.4205877247805,0.5321352047922341,12.831430833037288,-72.57770591665758,-990.0096610615341,0.12739977,0.10782392,0.11663305535912515,False,0.8196958237144364,False
44.0783098592,-80.4625352113,500.0,2026-03-24 13:55:00.000000,51669.4282557496,-7.9896133568,57.9641900523,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52796.751738778126,-8.501516760866668,45.21665783061537,-1127.3234830285292,0.5119034040666683,12.74753222168463,-61.902895303748664,-1061.8623175204775,0.12739977,0.10782392,0.11663305535912515,False,0.8673216583762895,False
44.1008450704,-80.4287323944,500.0,2026-03-24 14:00:00.000000,51622.9999560719,-8.005065048,57.8978833266,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52799.70987198987,-8.497434365128369,45.23502024266795,-1176.7099159179706,0.49236931712836807,12.662863083932052,-49.386432889441494,-1123.1513288904268,0.15262699,0.0953235,0.12111007273197175,False,0.9053177823990831,False
44.1233802817,-80.3949295775,500.0,2026-03-24 14:05:00.000000,51590.5378024515,-8.0196944628,57.8319657425,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52802.667074512145,-8.493348341616523,45.25337565714283,-1212.1292720606434,0.4736538788165223,12.57859008535717,-35.41935614267277,-1172.0542236690478,0.15262699,0.0953235,0.12111007273197175,False,0.9325681459112091,False
44.145915493,-80.3611267606,500.0,2026-03-24 14:10:00.000000,51573.0560479852,-8.0333871062,57.7675971156,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52805.623345742475,-8.489258694916765,45.27172407111901,-1232.5672977572758,0.45587158871676614,12.495873044480987,-20.438025696632394,-1207.1354952452966,0.15262699,0.0953235,0.12111007273197175,False,0.9482924190306858,False
44.1684507042,-80.3273239437,500.0,2026-03-24 14:15:00.000000,51571.1008956087,-8.0460358145,57.7059100081,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52808.578685078544,-8.485165429618062,45.290065481676685,-1237.4777894698418,0.4391296151180626,12.415844526423314,-4.9104917125659995,-1227.3914530959203,0.15262699,0.0953235,0.12111007273197175,False,0.9520703726346896,False
44.1909859155,-80.2935211268,500.0,2026-03-24 14:20:00.000000,51584.7334324382,-8.0575415947,57.6479898008,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52811.53309194826,-8.481068550269558,45.308399886141316,-1226.7996595100558,0.42352695556955844,12.339589914658681,10.67812995978602,-1232.2815822457244,0.15262699,0.0953235,0.12111007273197175,False,0.9438550080791686,False
44.2135211268,-80.2597183099,500.0,2026-03-24 14:25:00.000000,51613.5277211543,-8.0678143982,57.5948555961,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52814.48656574961,-8.47696806146686,45.32672728159523,-1200.9588445953123,0.40915366326686,12.268128314504764,25.840814914743532,-1221.7454311917365,0.15262699,0.0953235,0.12111007273197175,False,0.9239740255723198,False
44.236056338,-80.225915493,500.0,2026-03-24 14:30:00.000000,51656.5841080605,-8.0767738265,57.5474422871,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52817.439105880774,-8.472863967808902,45.34504766512199,-1160.8549978202718,0.3960901413089015,12.202394621978009,40.10384677504044,-1196.20450064188,0.17539471,0.45090324,0.3269244015216828,True,0.8931195854618794,False
44.2585915493,-80.1921126761,500.0,2026-03-24 14:35:00.000000,51712.5573320179,-8.08434976,57.5065841081,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52820.39071177011,-8.468756273854734,45.36336103405011,-1107.8333797522064,0.38440651385473323,12.143223074049892,53.021618068065436,-1156.54907405593,0.17539471,0.45090324,0.3269244015216828,True,0.8523266822669188,False
44.2811267606,-80.1583098592,500.0,2026-03-24 14:40:00.000000,51779.6985560146,-8.0904829067,57.4729999561,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52823.34138281609,-8.464644984209901,45.381667385465256,-1043.6428268014934,0.3741620775099008,12.09133257063474,64.19055295071303,-1104.1104014579905,0.17539471,0.45090324,0.3269244015216828,True,0.8029408070718621,False
44.3036619718,-80.1245070423,500.0,2026-03-24 14:45:00.000000,51855.9100081298,-8.0951252663,57.4472807422,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52826.291118417386,-8.460530103483263,45.399966716454344,-970.3811102875843,0.365404837183263,12.047314025745656,73.26171651390905,-1040.6191056137613,0.17539471,0.45090324,0.3269244015216828,True,0.7465759087805266,False
44.3261971831,-80.0907042254,500.0,2026-03-24 14:50:00.000000,51938.810524679,-8.0982405062,57.4298789945,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52829.2399180028,-8.45641163624374,45.41825902434897,-890.4293933238005,0.3581711300437398,12.011619970151031,79.95171696378384,-968.151110137626,0.17539471,0.45090324,0.3269244015216828,True,0.6850639676287553,False
44.3487323944,-80.0569014085,500.0,2026-03-24 14:55:00.000000,52025.8099477013,-8.0998042453,57.4211008956,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52832.18778097129,-8.452289587106769,45.43654430623814,-806.3778332699876,0.35248534180676927,11.984556589361858,84.05156005381286,-889.0627789604574,0.17539471,0.45090324,0.3269244015216828,True,0.6203977564192241,False
44.3712676056,-80.0230985915,500.0,2026-03-24 15:00:00.000000,53014.1900522987,-8.0998042453,57.4211008956,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52835.13470672409,-8.448163960688502,45.45482255921214,179.05534557460487,0.3483597153885025,11.966278336387859,985.4331788445925,-505.91729367306107,0.19123125,1.0838978,0.6821978688240051,True,0.13775866608198364,False
44.3938028169,-79.9892957746,500.0,2026-03-24 15:05:00.000000,53101.189475321,-8.0982405062,57.4298789945,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52838.08069468631,-8.444034761572869,45.4730937806056,263.10878063469136,0.34579425537286923,11.956785213894399,84.05343506008649,-121.40456902023045,0.19123125,1.0838978,0.6821978688240051,True,0.20242631985310006,False
44.4163380282,-79.9554929577,500.0,2026-03-24 15:10:00.000000,53184.0899918702,-8.0951252663,57.4472807422,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52841.025744259474,-8.439901994382582,45.49135796751094,343.0642476107241,0.3447767280825822,11.955922774689057,79.95546697603277,261.7427912733401,0.19123125,1.0838978,0.6821978688240051,True,0.2639411461278122,False
44.4388732394,-79.9216901408,500.0,2026-03-24 15:15:00.000000,53260.3014439854,-8.0904829067,57.4729999561,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52843.96985484323,-8.435765663746219,45.50961511702175,416.33158914217347,0.3452827570462187,11.963384839078245,73.26734153144935,340.83487246252963,0.19123125,1.0838978,0.6821978688240051,True,0.32031037210291813,False
44.4614084507,-79.8878873239,500.0,2026-03-24 15:20:00.000000,53327.4426679821,-8.08434976,57.5065841081,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52846.913025867274,-8.43162577425233,45.52786522647577,480.5296421148232,0.3472760142523299,11.978718881624232,64.19805297264975,413.30849295590696,0.19123125,1.0838978,0.6821978688240051,True,0.36970201754188603,False
44.483943662,-79.854084507,500.0,2026-03-24 15:25:00.000000,53383.4158919395,-8.0767738265,57.5474422871,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52849.85525673157,-8.427482330536021,45.54610829296875,533.5606352079267,0.35070850403602094,12.001333994131244,53.03099309310346,476.8072888216411,0.19123125,1.0838978,0.6821978688240051,True,0.4105021335399026,False
44.5064788732,-79.8202816901,500.0,2026-03-24 15:30:00.000000,53426.4722788457,-8.0678143982,57.5948555961,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52852.796546836245,-8.42333533723568,45.56434431359767,573.6757320094548,0.3555209390356797,12.030511282502324,40.115096801528125,529.2553364440682,0.18067588,1.0353274,0.6507342346012593,True,0.4413652290112725,False
44.5290140845,-79.7864788732,500.0,2026-03-24 15:35:00.000000,53455.2665675618,-8.0575415947,57.6479898008,True,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52855.73689561146,-8.419184798949598,45.58257328570333,599.5296719503385,0.3616432042495976,12.065416515096665,25.85393994088372,568.9220130559066,0.18067588,1.0353274,0.6507342346012593,True,0.4612563094355422,False
44.5515492958,-79.7526760563,500.0,2026-03-24 15:40:00.000000,52568.8991043913,-8.0460358145,57.7059100081,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52858.67630245765,-8.415030720322662,45.60079520638487,-289.77719806635287,0.36899490582266203,12.105114801715125,-889.3068700166914,294.4760686311468,0.18067588,1.0353274,0.6507342346012593,True,0.22294402961548462,False
44.574084507,-79.7188732394,500.0,2026-03-24 15:45:00.000000,52566.9439520148,-8.0333871062,57.7675971156,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52861.614766775434,-8.410873106003018,45.619010072742604,-294.6708147606332,0.3774859998030191,12.148587042857393,-4.893616694280354,5.027219707784146,0.18067588,1.0353274,0.6507342346012593,True,0.22670900019459364,False
44.5966197183,-79.6850704225,500.0,2026-03-24 15:50:00.000000,52549.4621975485,-8.0196944628,57.8319657425,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52864.55228799545,-8.406711960598672,45.637217882120446,-315.0900904469527,0.3870174977986718,12.194747860379557,-20.419275686319452,-299.84603442464623,0.18067588,1.0353274,0.6507342346012593,True,0.24241884773855105,False
44.6191549296,-79.6512676056,500.0,2026-03-24 15:55:00.000000,52517.0000439281,-8.005065048,57.8978833266,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52867.488865518615,-8.40254728876424,45.65541863162088,-350.4888215905157,0.3974822407642389,12.24246469497912,-35.398731143563055,-320.0832422660339,0.18067588,1.0353274,0.6507342346012593,True,0.2696533431270185,False
44.6416901408,-79.6174647887,500.0,2026-03-24 16:00:00.000000,52470.5717442504,-7.9896133568,57.9641900523,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52870.42449874604,-8.398379095157594,45.6736123183476,-399.8527544956378,0.40876573835759444,12.290577733952396,-49.363932905122056,-355.14388884436875,0.14956178,0.4093015,0.2924186192452908,True,0.30763215648077424,False
44.6642253521,-79.5836619718,500.0,2026-03-24 16:05:00.000000,52411.6279122753,-7.9734603195,58.0297192567,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52873.35918710882,-8.394207384396404,45.691798939647605,-461.73127483352437,0.42074706489640423,12.337920317052394,-61.878520337886584,-404.02428363989264,0.14956178,0.4093015,0.2924186192452908,True,0.35523923793103135,False
44.6867605634,-79.5498591549,500.0,2026-03-24 16:10:00.000000,52342.0101992014,-7.9567323557,58.0933179576,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52876.29293000837,-8.390032161144983,45.70997849262674,-534.2827308069682,0.4332998054449835,12.383339464973261,-72.55145597344381,-465.28892004537676,0.14956178,0.4093015,0.2924186192452908,True,0.4110576876127978,False
44.7092957746,-79.516056338,500.0,2026-03-24 16:15:00.000000,52263.893752799,-7.9395603842,58.1538671397,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52879.22572684629,-8.385853430070885,45.7281509743921,-615.3319740472944,0.4462930458708847,12.425716165307897,-81.04924324032618,-537.1153265625957,0.14956178,0.4093015,0.2924186192452908,True,0.47341402553675815,False
44.7318309859,-79.4822535211,500.0,2026-03-24 16:20:00.000000,52179.7192567207,-7.9220787991,58.210301444,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52882.15757705413,-8.381671195801404,45.74631638229374,-702.4383203334291,0.45959239670140395,12.46398506170626,-87.1063462861348,-617.3510083958972,0.14956178,0.4093015,0.2924186192452908,True,0.540430478093063,False
44.7543661972,-79.4484507042,500.0,2026-03-24 16:25:00.000000,52092.1166733627,-7.9044244174,58.2616279123,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52885.08848003381,-8.377485463010508,45.76447471344093,-792.9718066711066,0.47306104561050866,12.497153198859067,-90.53348633767746,-703.5807003506101,0.14956178,0.4093015,0.2924186192452908,True,0.6100836474726584,False
44.7769014085,-79.4146478873,500.0,2026-03-24 16:30:00.000000,52003.8230728679,-7.8867354087,58.3069434586,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52888.01843519734,-8.373296236360888,45.78262596502463,-884.1953623294394,0.48656082766088815,12.524317493575374,-91.22355565833277,-793.2018297779917,0.1306119,0.12547043,0.12778408974409106,False,0.6802677310721701,False
44.7994366197,-79.3808450704,500.0,2026-03-24 16:35:00.000000,51917.5971156374,-7.8691502134,58.3454507586,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52890.94744194698,-8.369103520532933,45.800770134156416,-973.3503263095772,0.49995330713293296,12.544680624443586,-89.15496398013784,-883.505831770041,0.1306119,0.12547043,0.12778408974409106,False,0.748860315521841,False
44.821971831,-79.3470422535,500.0,2026-03-24 16:40:00.000000,51836.1328602713,-7.8518064595,58.3764722788,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52893.875499714886,-8.36490732016672,45.81890721819051,-1057.7426394435897,0.5131008606667207,12.557565060609491,-84.39231313401251,-971.7627760275354,0.1306119,0.12547043,0.12778408974409106,False,0.8137886897494099,False
44.8445070423,-79.3132394366,500.0,2026-03-24 16:45:00.000000,51761.9755899398,-7.8348398854,58.3994621975,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52896.80260790364,-8.360707639949025,45.83703721424066,-1134.827017963842,0.5258677545490249,12.56242498325934,-77.08437852025236,-1055.306661239003,0.1306119,0.12547043,0.12778408974409106,False,0.8730946050608529,False
44.8670422535,-79.2794366197,500.0,2026-03-24 16:50:00.000000,51697.4422871193,-7.8183832776,58.4140160085,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52899.728765916014,-8.356504484569822,45.855160119421804,-1202.286478796712,0.538121206969822,12.558855889078195,-67.45946083286981,-1131.618712068048,0.1306119,0.12547043,0.12778408974409106,False,0.9249954590070084,False
44.8895774648,-79.2456338028,500.0,2026-03-24 16:55:00.000000,51644.549241394,-7.8025654312,58.4198776383,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52902.65397318461,-8.352297858678723,45.873275931091264,-1258.1047317906123,0.5497324274787232,12.546601707208737,-55.81825299390039,-1198.406076183722,0.1306119,0.12547043,0.12778408974409106,False,0.9679399913290693,False
44.9121126761,-79.2118309859,500.0,2026-03-24 17:00:00.000000,51604.9490521586,-7.7875101425,58.416943952,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52905.57822911252,-8.348087766972059,45.891384646366184,-1300.629176953924,0.5605776244720584,12.525559305633813,-42.52444516331161,-1253.6734625137494,0.11068694,0.13900945,0.12626431956887246,False,1.000656751740634,True
44.9346478873,-79.178028169,500.0,2026-03-24 17:05:00.000000,51579.8789945191,-7.7733352394,58.4052665676,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52908.501533103,-8.343874214149348,45.909486262364894,-1328.6225385838989,0.5705389747493488,12.495780305235108,-27.99336162997497,-1295.7854824428116,0.11068694,0.13900945,0.12626431956887246,False,1.0221938253472367,True
44.9571830986,-79.1442253521,500.0,2026-03-24 17:10:00.000000,51570.1223616574,-7.7601516598,58.3850509478,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52911.42388458912,-8.3396572048697,45.9275807764478,-1341.3015229317243,0.5795055450697006,12.457470171352206,-12.678984347825462,-1323.5177461565156,0.11068694,0.13900945,0.12626431956887246,False,1.0319485744468833,True
44.9797183099,-79.1104225352,500.0,2026-03-24 17:15:00.000000,51575.9839914843,-7.7480625831,58.3566527854,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52914.34528297447,-8.33543674383896,45.945668185735435,-1338.3612914901678,0.5873741607389595,12.410984599664566,2.9402314415565343,-1336.095117668597,0.11068694,0.13900945,0.12626431956887246,False,1.0296864673868493,True
45.0022535211,-79.0766197183,500.0,2026-03-24 17:20:00.000000,51597.280742232,-7.7371626227,58.3205717443,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52917.2657276628,-8.33121283576615,45.96374848734954,-1319.984985430805,0.5940502130661507,12.356823256950456,18.376306059362832,-1333.2159332842323,0.11068694,0.13900945,0.12626431956887246,False,1.0155484063190363,True
45.0247887324,-79.0428169014,500.0,2026-03-24 17:25:00.000000,51633.3472145666,-7.7275370855,58.277442668,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52920.18521808767,-8.32698548531983,45.98182167865362,-1286.8380035210648,0.5994483998198294,12.295620989346382,33.146981909740134,-1315.0614268140125,0.11068694,0.13900945,0.12626431956887246,False,0.9900463248376049,False
45.0473239437,-79.0090140845,500.0,2026-03-24 17:30:00.000000,51683.0565414389,-7.7192613045,58.2280244101,False,anomalous_eval_run_3,anomalous_eval,anomalous_eval_run_3_fallback.jsonl,52923.103753653144,-8.322754697215318,45.9998877567716,-1240.0472122142455,0.6034933927153183,12.228136653328399,46.7907913068193,-1282.2900670553718,0.09159594,0.14176024,0.119186307862401,False,0.9540471929788904,False
